Date,Realised/System total load in MAW
2017-10-03 17:45:00,54773
2017-10-03 18:00:00,53878
2017-10-03 18:15:00,53121
2017-10-03 18:30:00,52335
2017-10-03 18:45:00,51698
2017-10-03 19:00:00,51223
2017-10-03 19:15:00,50204
2017-10-03 19:30:00,49602
2017-10-03 19:45:00,49583
2017-10-03 20:00:00,49675
2017-10-03 20:15:00,49187
2017-10-03 20:30:00,48615
2017-10-03 20:45:00,47946
2017-10-03 21:00:00,46588
2017-10-03 21:15:00,46137
2017-10-03 21:30:00,45227
2017-10-03 21:45:00,44829
2017-10-03 22:00:00,43579
2017-10-03 22:15:00,43160
2017-10-03 22:30:00,42691
2017-10-03 22:45:00,42467
2017-10-03 23:00:00,41779
2017-10-03 23:15:00,41425
2017-10-03 23:30:00,41219
2017-10-03 23:45:00,41096
2017-10-04 00:00:00,41160
2017-10-04 00:15:00,40965
2017-10-04 00:30:00,41197
2017-10-04 00:45:00,41457
2017-10-04 01:00:00,41512
2017-10-04 01:15:00,41380
2017-10-04 01:30:00,41825
2017-10-04 01:45:00,42152
2017-10-04 02:00:00,42833
2017-10-04 02:15:00,43145
2017-10-04 02:30:00,43707
2017-10-04 02:45:00,44707
2017-10-04 03:00:00,45984
2017-10-04 03:15:00,47037
2017-10-04 03:30:00,48459
2017-10-04 03:45:00,50404
2017-10-04 04:00:00,54076
2017-10-04 04:15:00,56503
2017-10-04 04:30:00,58744
2017-10-04 04:45:00,60447
2017-10-04 05:00:00,62466
2017-10-04 05:15:00,63374
2017-10-04 05:30:00,63826
2017-10-04 05:45:00,64488
2017-10-04 06:00:00,65146
2017-10-04 06:15:00,65488
2017-10-04 06:30:00,66124
2017-10-04 06:45:00,66435
2017-10-04 07:00:00,65944
2017-10-04 07:15:00,66744
2017-10-04 07:30:00,67185
2017-10-04 07:45:00,67407
2017-10-04 08:00:00,67600
2017-10-04 08:15:00,68153
2017-10-04 08:30:00,68235
2017-10-04 08:45:00,68745
2017-10-04 09:00:00,68228
2017-10-04 09:15:00,67985
2017-10-04 09:30:00,68559
2017-10-04 09:45:00,69301
2017-10-04 10:00:00,68645
2017-10-04 10:15:00,68281
2017-10-04 10:30:00,68555
2017-10-04 10:45:00,68024
2017-10-04 11:00:00,68222
2017-10-04 11:15:00,67981
2017-10-04 11:30:00,67165
2017-10-04 11:45:00,66148
2017-10-04 12:00:00,65945
2017-10-04 12:15:00,66006
2017-10-04 12:30:00,65471
2017-10-04 12:45:00,65153
2017-10-04 13:00:00,65035
2017-10-04 13:15:00,63941
2017-10-04 13:30:00,63464
2017-10-04 13:45:00,63068
2017-10-04 14:00:00,63202
2017-10-04 14:15:00,62877
2017-10-04 14:30:00,62381
2017-10-04 14:45:00,62715
2017-10-04 15:00:00,63154
2017-10-04 15:15:00,63092
2017-10-04 15:30:00,63429
2017-10-04 15:45:00,63751
2017-10-04 16:00:00,63733
2017-10-04 16:15:00,64072
2017-10-04 16:30:00,64399
2017-10-04 16:45:00,65190
2017-10-04 17:00:00,66194
2017-10-04 17:15:00,66302
2017-10-04 17:30:00,66190
2017-10-04 17:45:00,65341
2017-10-04 18:00:00,63661
2017-10-04 18:15:00,62672
